timestamp,open,high,low,close,volume
1736561760000,2.575133322634548e-05,2.575133322634548e-05,2.369777174578589e-05,2.418896347428328e-05,725.68771820835
1736561820000,2.418896347428328e-05,2.530016507159625e-05,2.418896347428328e-05,2.530016507159625e-05,213.25167773145
1736561880000,2.530016507159625e-05,2.530016507159625e-05,2.475859892162848e-05,2.475859892162848e-05,2.09995491395
1736561940000,2.475859892162848e-05,2.497883388010611e-05,2.475859892162848e-05,2.492565571780961e-05,73.554348779625
1736562000000,2.492565571780961e-05,2.492565571780961e-05,2.456585726441157e-05,2.456585726441157e-05,114.04285066445
1736562060000,2.456585726441157e-05,2.456585726441157e-05,2.350808108349077e-05,2.350808108349077e-05,265.85116140533995
1736562180000,2.350808108349077e-05,2.350808108349077e-05,2.253262308417668e-05,2.253262308417668e-05,48.37528865517
1736562300000,2.253262308417668e-05,2.253262308417668e-05,2.240655648936384e-05,2.240655648936384e-05,36.183771163765
1736562420000,2.240655648936384e-05,2.240655648936384e-05,2.185400673949396e-05,2.185400673949396e-05,88.63370282418
1736562780000,2.185400673949396e-05,2.221792615800727e-05,2.185400673949396e-05,2.221792615800727e-05,139.18927357792
1736562840000,2.221792615800727e-05,2.221792615800727e-05,2.140243600992292e-05,2.140243600992292e-05,42.2795299094675
1736562900000,2.140243600992292e-05,2.140243600992292e-05,2.075003169600835e-05,2.075003169600835e-05,3.748351552345
1736562960000,2.075003169600835e-05,2.075003169600835e-05,2.073724318434042e-05,2.073724318434042e-05,1.254319641905
1736563080000,2.073724318434042e-05,2.073724318434042e-05,2.072945037782108e-05,2.072945037782108e-05,4.5871112748
1736563200000,2.072945037782108e-05,2.072945037782108e-05,2.064152754630647e-05,2.064152754630647e-05,30.96996541689
1736563260000,2.064152754630647e-05,2.073833333414503e-05,2.064152754630647e-05,2.073833333414503e-05,36.705239728605
1736563560000,2.073833333414503e-05,2.090332573387537e-05,2.073833333414503e-05,2.083166415947925e-05,29.099327041349998
1736563680000,2.083166415947925e-05,2.228241941996174e-05,2.083166415947925e-05,2.228241941996174e-05,33.8376025727475
1736563740000,2.228241941996174e-05,2.281290366774168e-05,2.228241941996174e-05,2.281290366774168e-05,32.40378399481875
1736563800000,2.281290366774168e-05,2.325874912985837e-05,2.281290366774168e-05,2.325874912985837e-05,16.82145
1736563860000,2.325874912985837e-05,2.725786287720445e-05,2.325874912985837e-05,2.609112608345286e-05,35.27142115067625
1736564160000,2.609112608345286e-05,3.424138674416726e-05,2.609112608345286e-05,2.748000155567622e-05,34.14737104050375
1736564340000,2.748000155567622e-05,2.754558135172754e-05,2.73620717138817e-05,2.73620717138817e-05,27.14890611072
1736564460000,2.73620717138817e-05,2.73620717138817e-05,2.696875239458471e-05,2.696875239458471e-05,34.30225527438188
1736565120000,2.696875239458471e-05,2.696875239458471e-05,2.621243750268975e-05,2.621243750268975e-05,34.37969739132094
1736565300000,2.621243750268975e-05,2.621243750268975e-05,2.577434101348754e-05,2.577434101348754e-05,34.45713950826
1736565360000,2.577434101348754e-05,2.585964848414136e-05,2.577434101348754e-05,2.585964848414136e-05,9.214009500000001
1736565480000,2.585964848414136e-05,2.585964848414136e-05,2.513023003659273e-05,2.513023003659273e-05,34.72966751373
1736565660000,2.513023003659273e-05,2.513023003659273e-05,2.438042597409013e-05,2.438042597409013e-05,55.91639590852
1736565840000,2.438042597409013e-05,2.438042597409013e-05,2.37232992765344e-05,2.37232992765344e-05,34.865931516465
1736565900000,2.37232992765344e-05,2.37232992765344e-05,2.253978647176442e-05,2.253978647176442e-05,34.9340635178325
1736566020000,2.253978647176442e-05,2.253978647176442e-05,2.145417977704022e-05,2.145417977704022e-05,35.0021955192
1736566080000,2.145417977704022e-05,2.145417977704022e-05,2.13616980749917e-05,2.13616980749917e-05,6.063372943769999
1736566320000,2.13616980749917e-05,2.140883477073939e-05,2.13616980749917e-05,2.140883477073939e-05,37.89197520884
1736566380000,2.140883477073939e-05,2.140883477073939e-05,2.10877679642459e-05,2.10877679642459e-05,81.80172941225
