timestamp,open,high,low,close,volume
1736542920000,6.11293409094833e-06,3.069973454129639e-05,5.50163793103449e-06,2.054510472718708e-05,28031.51394610453
1736542980000,2.054510472718708e-05,7.073512462730883e-05,2.054510472718708e-05,6.177568469806333e-05,16102.27778391511
1736543040000,6.177568469806333e-05,7.369965924659728e-05,3.215491706094028e-05,5.812318926987021e-05,18956.474271490944
1736543100000,5.812318926987021e-05,0.00010785405585244954,4.600405983592443e-05,6.447209159659564e-05,56584.392641717095
1736543160000,6.447209159659564e-05,0.00018735639640583327,6.315624541505354e-05,7.414607344974134e-05,92249.83291667119
1736543220000,7.414607344974134e-05,9.162170635677348e-05,3.133703970299249e-05,5.850367598872964e-05,67583.12593521959
1736543280000,5.850367598872964e-05,0.0001381639478753617,1.714998235831201e-05,1.714998235831201e-05,51453.236597424955
1736543340000,1.714998235831201e-05,1.748064643840396e-05,1.02384720162093e-05,1.168668909983994e-05,5790.44421668421
1736543400000,1.168668909983994e-05,2.797795908874709e-05,1.031392396159231e-05,2.619142780655538e-05,7020.653503881255
1736543460000,2.619142780655538e-05,3.683561972484262e-05,1.692880538289586e-05,1.903263377462817e-05,16210.01631840137
1736543520000,1.903263377462817e-05,2.035700565715784e-05,1.637897444607367e-05,1.637897444607367e-05,2244.155226893425
1736543580000,1.637897444607367e-05,1.719931774548155e-05,1.433101285127922e-05,1.462032019294223e-05,1554.826196345675
1736543640000,1.462032019294223e-05,1.462893759351383e-05,1.241649535455274e-05,1.427868022321047e-05,1166.835963470955
1736543700000,1.427868022321047e-05,1.427868022321047e-05,1.385196390252266e-05,1.385196390252266e-05,113.80699702594
1736543760000,1.385196390252266e-05,1.385196390252266e-05,1.264938969348427e-05,1.264938969348427e-05,324.322407204885
1736543820000,1.264938969348427e-05,1.424734046378484e-05,1.257655801248872e-05,1.424734046378484e-05,938.798174909345
1736543880000,1.424734046378484e-05,1.433144530196892e-05,1.424734046378484e-05,1.4258018478959e-05,19.680726948725
1736543940000,1.4258018478959e-05,1.579556873772744e-05,1.4258018478959e-05,1.579556873772744e-05,434.6235114075
1736544000000,1.579556873772744e-05,1.76419830664825e-05,1.579556873772744e-05,1.76419830664825e-05,417.938459028775
1736544060000,1.76419830664825e-05,2.045631997691001e-05,1.76419830664825e-05,1.966754256871207e-05,1512.530922275625
1736544120000,1.966754256871207e-05,2.332352007682017e-05,1.966754256871207e-05,2.132559355458545e-05,1234.941619928925
1736544180000,2.132559355458545e-05,2.132559355458545e-05,1.798047800181188e-05,1.862793797558194e-05,1570.50159061928
1736544240000,1.862793797558194e-05,1.862793797558194e-05,1.851945651639883e-05,1.851945651639883e-05,7.853897831555
1736544300000,1.851945651639883e-05,1.851945651639883e-05,1.678580891117185e-05,1.678580891117185e-05,426.9832459027849
1736544360000,1.678580891117185e-05,1.678580891117185e-05,1.472494171974482e-05,1.472494171974482e-05,773.0107348151049
1736544420000,1.472494171974482e-05,1.472494171974482e-05,8.92545941207332e-06,8.92545941207332e-06,265.55946653810247
1736544480000,8.92545941207332e-06,8.92545941207332e-06,8.81251049446989e-06,8.81251049446989e-06,26.12173135426
1736544540000,8.81251049446989e-06,8.81251049446989e-06,8.70064779336808e-06,8.70064779336808e-06,56.34342523634
1736544600000,8.70064779336808e-06,8.70064779336808e-06,8.35864404571449e-06,8.35864404571449e-06,104.13568717342
1736544660000,8.35864404571449e-06,8.35864404571449e-06,8.33347411037847e-06,8.33347411037847e-06,6.853349248880001
1736544780000,8.33347411037847e-06,8.33347411037847e-06,8.29926133444919e-06,8.29926133444919e-06,11.053473086395
1736544840000,8.29926133444919e-06,8.336841275e-06,8.29926133444919e-06,8.29975295192225e-06,2.13868867452
1736544900000,8.29975295192225e-06,8.29975295192225e-06,8.29423483747884e-06,8.29423483747884e-06,2.99604455364
1736544960000,8.29423483747884e-06,8.29423483747884e-06,8.25038962209337e-06,8.25038962209337e-06,14.671804071375
1736545020000,8.25038962209337e-06,8.25038962209337e-06,8.24646033706195e-06,8.24646033706195e-06,0.9994708015999999
